,system,doc,doc_id,seg_id,rater,src,mt,ref,score,zscore
1612,Borderline,talk.2,125,125,rater7,但它在我们周围无处不在， 只要它没有被宇宙中的 某些其他过程所抵消的话。,But it is everywhere around us as long as it is not offset by some other process in the universe.,"But it's around us everywhere, presumably, if it hasn't been wiped out by some other process in the universe.",0.0,0.4214206835297575
1613,DIDI-NLP,talk.2,125,125,rater7,但它在我们周围无处不在， 只要它没有被宇宙中的 某些其他过程所抵消的话。,"But it is everywhere around us, as long as it is not offset by some other process in the universe.","But it's around us everywhere, presumably, if it hasn't been wiped out by some other process in the universe.",0.0,0.4214206835297575
1614,Facebook-AI,talk.2,125,125,rater3,但它在我们周围无处不在， 只要它没有被宇宙中的 某些其他过程所抵消的话。,"But it is everywhere around us, as long as it is not offset by some other process in the universe.","But it's around us everywhere, presumably, if it hasn't been wiped out by some other process in the universe.",-5.0,-0.0216117079981245
1615,IIE-MT,talk.2,125,125,rater1,但它在我们周围无处不在， 只要它没有被宇宙中的 某些其他过程所抵消的话。,"But it is everywhere around us, as long as it is not offset by some other process in the universe.","But it's around us everywhere, presumably, if it hasn't been wiped out by some other process in the universe.",-1.0,0.3443669384442635
1616,MiSS,talk.2,125,125,rater2,但它在我们周围无处不在， 只要它没有被宇宙中的 某些其他过程所抵消的话。,"But it is everywhere around us, as long as it is not offset by some other process in the universe.","But it's around us everywhere, presumably, if it hasn't been wiped out by some other process in the universe.",-1.0,0.239939289025331
1617,NiuTrans,talk.2,125,125,rater3,但它在我们周围无处不在， 只要它没有被宇宙中的 某些其他过程所抵消的话。,"But it is everywhere around us, as long as it is not offset by some other process in the universe.","But it's around us everywhere, presumably, if it hasn't been wiped out by some other process in the universe.",-5.0,-0.0216117079981245
1618,Online-W,talk.2,125,125,rater3,但它在我们周围无处不在， 只要它没有被宇宙中的 某些其他过程所抵消的话。,"But it's everywhere around us, as long as it's not canceled out by some other process in the universe.","But it's around us everywhere, presumably, if it hasn't been wiped out by some other process in the universe.",0.0,1.050796288881788
1619,SMU,talk.2,125,125,rater2,但它在我们周围无处不在， 只要它没有被宇宙中的 某些其他过程所抵消的话。,"But it is everywhere around us, as long as it is not offset by some other process in the universe.","But it's around us everywhere, presumably, if it hasn't been wiped out by some other process in the universe.",-1.0,0.239939289025331
1620,metricsystem1,talk.2,125,125,rater5,但它在我们周围无处不在， 只要它没有被宇宙中的 某些其他过程所抵消的话。,"But it's everywhere around us, as long as it's not canceled out by some other process in the universe.","But it's around us everywhere, presumably, if it hasn't been wiped out by some other process in the universe.",0.0,0.3773274379795176
1621,metricsystem2,talk.2,125,125,rater4,但它在我们周围无处不在， 只要它没有被宇宙中的 某些其他过程所抵消的话。,"But it is everywhere around us, as long as it is not offset by some other process in the universe.","But it's around us everywhere, presumably, if it hasn't been wiped out by some other process in the universe.",0.0,0.4463308333754328
1622,metricsystem3,talk.2,125,125,rater3,但它在我们周围无处不在， 只要它没有被宇宙中的 某些其他过程所抵消的话。,"But it is everywhere around us, as long as it is not offset by some other process in the universe.","But it's around us everywhere, presumably, if it hasn't been wiped out by some other process in the universe.",-5.0,-0.0216117079981245
1623,metricsystem4,talk.2,125,125,rater5,但它在我们周围无处不在， 只要它没有被宇宙中的 某些其他过程所抵消的话。,"But it's everywhere around us, as long as it's not canceled out by some other process in the universe.","But it's around us everywhere, presumably, if it hasn't been wiped out by some other process in the universe.",0.0,0.3773274379795176
1624,metricsystem5,talk.2,125,125,rater2,但它在我们周围无处不在， 只要它没有被宇宙中的 某些其他过程所抵消的话。,"But it is everywhere around us, as long as it is not cancelled out by some other process in the universe.","But it's around us everywhere, presumably, if it hasn't been wiped out by some other process in the universe.",-2.0,-0.3080288760265409
1625,Borderline,talk.2,126,126,rater7,如果我们能够探测到这些声音，对我们的耳朵来说这将像音乐一般， 因为这安静的回声 来自于我们被创造的瞬间， 来自于我们抬头遥望的宇宙。,"If we could detect these sounds, it would be like music to our ears, for the quiet echo comes from the moment we were created, from the universe we look up into.","And if we pick it up, it will be music to our ears because it will be the quiet echo of that moment of our creation, of our observable universe.",0.0,0.4214206835297575
1626,DIDI-NLP,talk.2,126,126,rater7,如果我们能够探测到这些声音，对我们的耳朵来说这将像音乐一般， 因为这安静的回声 来自于我们被创造的瞬间， 来自于我们抬头遥望的宇宙。,"If we can detect these sounds, it will be like music to our ears, because this quiet echo comes from the moment we were created, from the universe we look up at.","And if we pick it up, it will be music to our ears because it will be the quiet echo of that moment of our creation, of our observable universe.",0.0,0.4214206835297575
1627,Facebook-AI,talk.2,126,126,rater3,如果我们能够探测到这些声音，对我们的耳朵来说这将像音乐一般， 因为这安静的回声 来自于我们被创造的瞬间， 来自于我们抬头遥望的宇宙。,"If we can detect these sounds, it will be like music to our ears, because this quiet echo comes from the moment we were created, from the universe we look up at.","And if we pick it up, it will be music to our ears because it will be the quiet echo of that moment of our creation, of our observable universe.",-15.0,-2.1664277017579496
1628,IIE-MT,talk.2,126,126,rater1,如果我们能够探测到这些声音，对我们的耳朵来说这将像音乐一般， 因为这安静的回声 来自于我们被创造的瞬间， 来自于我们抬头遥望的宇宙。,"If we can detect these sounds, it will be like music to our ears, because this quiet echo comes from the moment we were created, from the universe we look up at.","And if we pick it up, it will be music to our ears because it will be the quiet echo of that moment of our creation, of our observable universe.",-5.0,-0.7943021847305757
1629,MiSS,talk.2,126,126,rater2,如果我们能够探测到这些声音，对我们的耳朵来说这将像音乐一般， 因为这安静的回声 来自于我们被创造的瞬间， 来自于我们抬头遥望的宇宙。,"If we can detect these sounds, it will be like music to our ears, because this quiet echo comes from the moment we are created, from the universe we look up at.","And if we pick it up, it will be music to our ears because it will be the quiet echo of that moment of our creation, of our observable universe.",-3.0,-0.8559970410784128
1630,NiuTrans,talk.2,126,126,rater3,如果我们能够探测到这些声音，对我们的耳朵来说这将像音乐一般， 因为这安静的回声 来自于我们被创造的瞬间， 来自于我们抬头遥望的宇宙。,"If we can detect these sounds, it will be like music to our ears, because the quiet echo comes from the moment we were created, from the universe we look up at.","And if we pick it up, it will be music to our ears because it will be the quiet echo of that moment of our creation, of our observable universe.",-15.0,-2.1664277017579496
1631,Online-W,talk.2,126,126,rater3,如果我们能够探测到这些声音，对我们的耳朵来说这将像音乐一般， 因为这安静的回声 来自于我们被创造的瞬间， 来自于我们抬头遥望的宇宙。,"If we could detect these sounds, it would be like music to our ears, because the quiet echoes come from the moment we were created, from the universe we look up at.","And if we pick it up, it will be music to our ears because it will be the quiet echo of that moment of our creation, of our observable universe.",-15.0,-2.1664277017579496
1632,SMU,talk.2,126,126,rater2,如果我们能够探测到这些声音，对我们的耳朵来说这将像音乐一般， 因为这安静的回声 来自于我们被创造的瞬间， 来自于我们抬头遥望的宇宙。,"If we could detect these sounds, it would be like music to our ears, because the quiet echo comes from the moment we were created, from the universe we look up at.","And if we pick it up, it will be music to our ears because it will be the quiet echo of that moment of our creation, of our observable universe.",-2.0,-0.3080288760265409
1633,metricsystem1,talk.2,126,126,rater5,如果我们能够探测到这些声音，对我们的耳朵来说这将像音乐一般， 因为这安静的回声 来自于我们被创造的瞬间， 来自于我们抬头遥望的宇宙。,"If we could detect these sounds, it would be like music to our ears, because this quiet echo comes from the moment we were created, from the universe we look up into.","And if we pick it up, it will be music to our ears because it will be the quiet echo of that moment of our creation, of our observable universe.",0.0,0.3773274379795176
1634,metricsystem2,talk.2,126,126,rater4,如果我们能够探测到这些声音，对我们的耳朵来说这将像音乐一般， 因为这安静的回声 来自于我们被创造的瞬间， 来自于我们抬头遥望的宇宙。,"If we can detect these sounds, it will be like music to our ears, because this quiet echo comes from the moment we were created, from the universe we look up at.","And if we pick it up, it will be music to our ears because it will be the quiet echo of that moment of our creation, of our observable universe.",0.0,0.4463308333754328
1635,metricsystem3,talk.2,126,126,rater3,如果我们能够探测到这些声音，对我们的耳朵来说这将像音乐一般， 因为这安静的回声 来自于我们被创造的瞬间， 来自于我们抬头遥望的宇宙。,"If we can detect these sounds, it will be like music to our ears, because this quiet echo comes from the moment we were created, from the universe we looked up at.","And if we pick it up, it will be music to our ears because it will be the quiet echo of that moment of our creation, of our observable universe.",-10.0,-1.0940197048780371
